"PEATLAND","DATE","WTE","FLAG"
"BOGLK",1992-04-14,415.81,"M"
"BOGLK",1992-04-15,415.81,"M"
"BOGLK",1992-04-16,415.81,"M"
"BOGLK",1992-04-17,415.81,"M"
"BOGLK",1992-04-18,415.81,"M"
"BOGLK",1992-04-19,415.83,"M"
"BOGLK",1992-04-20,415.84,"M"
"BOGLK",1992-04-21,415.84,"M"
"BOGLK",1992-04-22,415.85,"M"
"BOGLK",1992-04-23,415.85,"M"
"BOGLK",1992-04-24,415.86,"M"
"BOGLK",1992-04-25,415.86,"M"
"BOGLK",1992-04-26,415.86,"M"
"BOGLK",1992-04-27,415.85,"M"
"BOGLK",1992-04-28,415.84,"M"
"BOGLK",1992-04-29,415.84,"M"
"BOGLK",1992-04-30,415.84,"M"
"BOGLK",1992-05-01,415.83,"M"
"BOGLK",1992-05-02,415.82,"M"
"BOGLK",1992-05-03,415.82,"M"
"BOGLK",1992-05-04,415.82,"M"
"BOGLK",1992-05-05,415.81,"M"
"BOGLK",1992-05-06,415.81,"M"
"BOGLK",1992-05-07,415.79,"M"
"BOGLK",1992-05-08,415.78,"M"
"BOGLK",1992-05-09,415.77,"M"
"BOGLK",1992-05-10,415.77,"M"
"BOGLK",1992-05-11,415.81,"M"
"BOGLK",1992-05-12,415.81,"M"
"BOGLK",1992-05-13,415.79,"M"
"BOGLK",1992-05-14,415.79,"M"
"BOGLK",1992-05-15,415.78,"M"
"BOGLK",1992-05-16,415.79,"M"
"BOGLK",1992-05-17,415.78,"M"
"BOGLK",1992-05-18,415.77,"M"
"BOGLK",1992-05-19,415.77,"M"
"BOGLK",1992-05-20,415.76,"M"
"BOGLK",1992-05-21,415.75,"M"
"BOGLK",1992-05-22,415.84,"M"
"BOGLK",1992-05-23,415.84,"M"
"BOGLK",1992-05-24,415.83,"M"
"BOGLK",1992-05-25,415.83,"M"
"BOGLK",1992-05-26,415.82,"M"
"BOGLK",1992-05-27,415.81,"M"
"BOGLK",1992-05-28,415.8,"M"
"BOGLK",1992-05-29,415.8,"M"
"BOGLK",1992-05-30,415.78,"M"
"BOGLK",1992-05-31,415.77,"M"
"BOGLK",1992-06-01,415.77,"M"
"BOGLK",1992-06-02,415.76,"M"
"BOGLK",1992-06-03,415.75,"M"
"BOGLK",1992-06-04,415.75,"M"
"BOGLK",1992-06-05,415.74,"M"
"BOGLK",1992-06-06,415.74,"M"
"BOGLK",1992-06-07,415.74,"M"
"BOGLK",1992-06-08,415.73,"M"
"BOGLK",1992-06-09,415.72,"M"
"BOGLK",1992-06-10,415.71,"M"
"BOGLK",1992-06-11,415.7,"M"
"BOGLK",1992-06-12,415.69,"M"
"BOGLK",1992-06-13,415.69,"M"
"BOGLK",1992-06-14,415.68,"M"
"BOGLK",1992-06-15,415.67,"M"
"BOGLK",1992-06-16,415.75,"M"
"BOGLK",1992-06-17,415.88,"M"
"BOGLK",1992-06-18,415.88,"M"
"BOGLK",1992-06-19,415.9,"M"
"BOGLK",1992-06-20,415.9,"M"
"BOGLK",1992-06-21,415.89,"M"
"BOGLK",1992-06-22,415.88,"M"
"BOGLK",1992-06-23,415.88,"M"
"BOGLK",1992-06-24,415.88,"M"
"BOGLK",1992-06-25,415.89,"M"
"BOGLK",1992-06-26,415.89,"M"
"BOGLK",1992-06-27,415.88,"M"
"BOGLK",1992-06-28,415.88,"M"
"BOGLK",1992-06-29,415.87,"M"
"BOGLK",1992-06-30,415.89,"M"
"BOGLK",1992-07-01,415.96,"M"
"BOGLK",1992-07-02,415.96,"M"
"BOGLK",1992-07-03,415.96,"M"
"BOGLK",1992-07-04,415.96,"M"
"BOGLK",1992-07-05,415.95,"M"
"BOGLK",1992-07-06,415.95,"M"
"BOGLK",1992-07-07,415.95,"M"
"BOGLK",1992-07-08,415.95,"M"
"BOGLK",1992-07-09,415.95,"M"
"BOGLK",1992-07-10,415.95,"M"
"BOGLK",1992-07-11,415.94,"M"
"BOGLK",1992-07-12,415.93,"M"
"BOGLK",1992-07-13,415.93,"M"
"BOGLK",1992-07-14,415.93,"M"
"BOGLK",1992-07-15,415.95,"M"
"BOGLK",1992-07-16,415.95,"M"
"BOGLK",1992-07-17,415.95,"M"
"BOGLK",1992-07-18,415.94,"M"
"BOGLK",1992-07-19,415.95,"M"
"BOGLK",1992-07-20,415.95,"M"
"BOGLK",1992-07-21,415.95,"M"
"BOGLK",1992-07-22,415.94,"M"
"BOGLK",1992-07-23,415.93,"M"
"BOGLK",1992-07-24,415.93,"M"
"BOGLK",1992-07-25,415.93,"M"
"BOGLK",1992-07-26,415.93,"M"
"BOGLK",1992-07-27,415.92,"M"
"BOGLK",1992-07-28,415.92,"M"
"BOGLK",1992-07-29,415.91,"M"
"BOGLK",1992-07-30,415.91,"M"
"BOGLK",1992-07-31,415.9,"M"
"BOGLK",1992-08-01,415.9,"M"
"BOGLK",1992-08-02,415.89,"M"
"BOGLK",1992-08-03,415.89,"M"
"BOGLK",1992-08-04,415.88,"M"
"BOGLK",1992-08-05,415.87,"M"
"BOGLK",1992-08-06,415.87,"M"
"BOGLK",1992-08-07,415.91,"M"
"BOGLK",1992-08-08,415.91,"M"
"BOGLK",1992-08-09,415.91,"M"
"BOGLK",1992-08-10,415.91,"M"
"BOGLK",1992-08-11,415.9,"M"
"BOGLK",1992-08-12,415.9,"M"
"BOGLK",1992-08-13,415.89,"M"
"BOGLK",1992-08-14,415.89,"M"
"BOGLK",1992-08-15,415.88,"M"
"BOGLK",1992-08-16,415.87,"M"
"BOGLK",1992-08-17,415.88,"M"
"BOGLK",1992-08-18,415.88,"M"
"BOGLK",1992-08-19,415.87,"M"
"BOGLK",1992-08-20,415.94,"M"
"BOGLK",1992-08-21,415.94,"M"
"BOGLK",1992-08-22,415.94,"M"
"BOGLK",1992-08-23,415.94,"M"
"BOGLK",1992-08-24,415.95,"M"
"BOGLK",1992-08-25,415.94,"M"
"BOGLK",1992-08-26,415.94,"M"
"BOGLK",1992-08-27,415.94,"M"
"BOGLK",1992-08-28,415.93,"M"
"BOGLK",1992-08-29,415.95,"M"
"BOGLK",1992-08-30,415.96,"M"
"BOGLK",1992-08-31,415.96,"M"
"BOGLK",1992-09-01,415.97,"M"
"BOGLK",1992-09-02,415.98,"M"
"BOGLK",1992-09-03,415.98,"M"
"BOGLK",1992-09-04,415.97,"M"
"BOGLK",1992-09-05,415.97,"M"
"BOGLK",1992-09-06,415.96,"M"
"BOGLK",1992-09-07,415.98,"M"
"BOGLK",1992-09-08,415.98,"M"
"BOGLK",1992-09-09,415.98,"M"
"BOGLK",1992-09-10,415.98,"M"
"BOGLK",1992-09-11,415.97,"M"
"BOGLK",1992-09-12,415.97,"M"
"BOGLK",1992-09-13,415.97,"M"
"BOGLK",1992-09-14,415.96,"M"
"BOGLK",1992-09-15,415.95,"M"
"BOGLK",1992-09-16,416.01,"M"
"BOGLK",1992-09-17,416,"M"
"BOGLK",1992-09-18,415.99,"M"
"BOGLK",1992-09-19,415.99,"M"
"BOGLK",1992-09-20,415.98,"M"
"BOGLK",1992-09-21,415.98,"M"
"BOGLK",1992-09-22,415.98,"M"
"BOGLK",1992-09-23,415.97,"M"
"BOGLK",1992-09-24,415.97,"M"
"BOGLK",1992-09-25,415.96,"M"
"BOGLK",1992-09-26,415.95,"M"
"BOGLK",1992-09-27,415.95,"M"
"BOGLK",1992-09-28,415.95,"M"
"BOGLK",1992-09-29,415.94,"M"
"BOGLK",1992-09-30,415.94,"M"
"BOGLK",1992-10-01,415.94,"M"
"BOGLK",1992-10-02,415.93,"M"
"BOGLK",1992-10-03,415.93,"M"
"BOGLK",1992-10-04,415.93,"M"
"BOGLK",1992-10-05,415.92,"M"
"BOGLK",1992-10-06,415.92,"M"
"BOGLK",1992-10-07,415.91,"M"
"BOGLK",1992-10-08,415.91,"M"
"BOGLK",1992-10-09,415.91,"M"
"BOGLK",1992-10-10,415.91,"M"
"BOGLK",1992-10-11,415.9,"M"
"BOGLK",1992-10-12,415.9,"M"
"BOGLK",1992-10-13,415.9,"M"
"BOGLK",1992-10-14,415.9,"M"
"BOGLK",1992-10-15,415.89,"M"
"BOGLK",1992-10-16,415.89,"M"
"BOGLK",1992-10-17,415.89,"M"
"BOGLK",1992-10-18,415.89,"M"
"BOGLK",1992-10-19,415.89,"M"
"BOGLK",1992-10-20,415.89,"M"
"BOGLK",1992-10-21,415.89,"M"
"BOGLK",1992-10-22,415.89,"M"
"BOGLK",1992-10-23,415.89,"M"
"BOGLK",1992-10-24,415.88,"M"
"BOGLK",1992-10-25,415.88,"M"
"BOGLK",1992-10-26,415.88,"M"
"BOGLK",1992-10-27,415.87,"M"
"BOGLK",1992-10-28,415.87,"M"
"BOGLK",1992-10-29,415.87,"M"
"BOGLK",1992-10-30,415.86,"M"
"BOGLK",1992-10-31,415.86,"M"
"BOGLK",1992-11-01,415.86,"M"
"BOGLK",1992-11-02,415.87,"M"
"BOGLK",1992-11-03,415.87,"M"
"BOGLK",1992-11-04,415.87,"M"
"BOGLK",1992-11-05,415.87,"M"
"BOGLK",1992-11-06,415.87,"M"
"BOGLK",1992-11-07,415.87,"M"
"BOGLK",1992-11-08,415.87,"M"
"BOGLK",1992-11-09,415.87,"M"
"BOGLK",1992-11-10,415.88,"M"
"BOGLK",1992-11-11,415.88,"M"
"BOGLK",1992-11-12,415.88,"M"
"BOGLK",1992-11-13,415.88,"M"
"BOGLK",1992-11-14,415.88,"M"
"BOGLK",1992-11-15,415.88,"M"
"BOGLK",1992-11-16,415.88,"M"
"BOGLK",1992-11-17,415.88,"M"
"BOGLK",1992-11-18,415.88,"M"
"BOGLK",1992-11-19,415.87,"M"
"BOGLK",1992-11-20,415.87,"M"
"BOGLK",1992-11-21,415.87,"M"
"BOGLK",1992-11-22,415.87,"M"
"BOGLK",1992-11-23,415.87,"M"
"BOGLK",1992-11-24,415.86,"M"
"BOGLK",1992-11-25,415.86,"M"
"BOGLK",1992-11-26,415.86,"M"
"BOGLK",1992-11-27,415.86,"M"
"BOGLK",1992-11-28,415.86,"M"
"BOGLK",1992-11-29,415.85,"M"
"BOGLK",1992-11-30,415.85,"M"
"BOGLK",1992-12-01,415.85,"M"
"BOGLK",1992-12-02,415.85,"M"
"BOGLK",1992-12-03,415.85,"M"
"BOGLK",1992-12-04,415.85,"M"
"BOGLK",1992-12-05,415.84,"M"
"BOGLK",1992-12-06,415.84,"M"
"BOGLK",1992-12-07,415.84,"M"
"BOGLK",1992-12-08,415.84,"M"
"BOGLK",1992-12-09,415.84,"M"
"BOGLK",1992-12-10,415.84,"M"
"BOGLK",1992-12-11,415.84,"M"
"BOGLK",1992-12-12,415.84,"M"
"BOGLK",1992-12-13,415.84,"M"
"BOGLK",1992-12-14,415.84,"M"
"BOGLK",1992-12-15,415.84,"M"
"BOGLK",1992-12-16,415.84,"M"
"BOGLK",1992-12-17,415.84,"M"
"BOGLK",1992-12-18,415.84,"M"
"BOGLK",1992-12-19,415.84,"M"
"BOGLK",1992-12-20,415.84,"M"
"BOGLK",1992-12-21,415.84,"M"
"BOGLK",1992-12-22,415.84,"M"
"BOGLK",1992-12-23,415.84,"M"
"BOGLK",1992-12-24,415.84,"M"
"BOGLK",1992-12-25,415.83,"M"
"BOGLK",1992-12-26,415.83,"M"
"BOGLK",1992-12-27,415.83,"M"
"BOGLK",1992-12-28,415.83,"M"
"BOGLK",1992-12-29,415.83,"M"
"BOGLK",1992-12-30,415.83,"M"
"BOGLK",1992-12-31,415.83,"M"
"BOGLK",1993-01-01,415.83,"M"
"BOGLK",1993-01-02,415.83,"M"
"BOGLK",1993-01-03,415.84,"M"
"BOGLK",1993-01-04,415.84,"M"
"BOGLK",1993-01-05,415.84,"M"
"BOGLK",1993-01-06,415.84,"M"
"BOGLK",1993-01-07,415.84,"M"
"BOGLK",1993-01-08,415.84,"M"
"BOGLK",1993-01-09,415.84,"M"
"BOGLK",1993-01-10,415.84,"M"
"BOGLK",1993-01-11,415.84,"M"
"BOGLK",1993-01-12,415.84,"M"
"BOGLK",1993-01-13,415.83,"M"
"BOGLK",1993-01-14,415.83,"M"
"BOGLK",1993-01-15,415.83,"M"
"BOGLK",1993-01-16,415.83,"M"
"BOGLK",1993-01-17,415.83,"M"
"BOGLK",1993-01-18,415.83,"M"
"BOGLK",1993-01-19,415.82,"M"
"BOGLK",1993-01-20,415.82,"M"
"BOGLK",1993-01-21,415.82,"M"
"BOGLK",1993-01-22,415.82,"M"
"BOGLK",1993-01-23,415.82,"M"
"BOGLK",1993-01-24,415.82,"M"
"BOGLK",1993-01-25,415.82,"M"
"BOGLK",1993-01-26,415.82,"M"
"BOGLK",1993-01-27,415.82,"M"
"BOGLK",1993-01-28,415.82,"M"
"BOGLK",1993-01-29,415.82,"M"
"BOGLK",1993-01-30,415.82,"M"
"BOGLK",1993-01-31,415.82,"M"
"BOGLK",1993-02-01,415.82,"M"
"BOGLK",1993-02-02,415.82,"M"
"BOGLK",1993-02-03,415.81,"M"
"BOGLK",1993-02-04,415.81,"M"
"BOGLK",1993-02-05,415.81,"M"
"BOGLK",1993-02-06,415.81,"M"
"BOGLK",1993-02-07,415.81,"M"
"BOGLK",1993-02-08,415.81,"M"
"BOGLK",1993-02-09,415.81,"M"
"BOGLK",1993-02-10,415.81,"M"
"BOGLK",1993-02-11,415.81,"M"
"BOGLK",1993-02-12,415.81,"M"
"BOGLK",1993-02-13,415.81,"M"
"BOGLK",1993-02-14,415.8,"M"
"BOGLK",1993-02-15,415.8,"M"
"BOGLK",1993-02-16,415.8,"M"
"BOGLK",1993-02-17,415.8,"M"
"BOGLK",1993-02-18,415.8,"M"
"BOGLK",1993-02-19,415.8,"M"
"BOGLK",1993-02-20,415.79,"M"
"BOGLK",1993-02-21,415.79,"M"
"BOGLK",1993-02-22,415.79,"M"
"BOGLK",1993-02-23,415.79,"M"
"BOGLK",1993-02-24,415.78,"M"
"BOGLK",1993-02-25,415.78,"M"
"BOGLK",1993-02-26,415.77,"M"
"BOGLK",1993-02-27,415.77,"M"
"BOGLK",1993-02-28,415.77,"M"
"BOGLK",1993-03-01,415.77,"M"
"BOGLK",1993-03-02,415.76,"M"
"BOGLK",1993-03-03,415.76,"M"
"BOGLK",1993-03-04,415.77,"M"
"BOGLK",1993-03-05,415.77,"M"
"BOGLK",1993-03-06,415.77,"M"
"BOGLK",1993-03-07,415.77,"M"
"BOGLK",1993-03-08,415.77,"M"
"BOGLK",1993-03-09,415.77,"M"
"BOGLK",1993-03-10,415.77,"M"
"BOGLK",1993-03-11,415.77,"M"
"BOGLK",1993-03-12,415.76,"M"
"BOGLK",1993-03-13,415.76,"M"
"BOGLK",1993-03-14,415.76,"M"
"BOGLK",1993-03-15,415.76,"M"
"BOGLK",1993-03-16,415.76,"M"
"BOGLK",1993-03-17,415.76,"M"
"BOGLK",1993-03-18,415.76,"M"
"BOGLK",1993-03-19,415.76,"M"
"BOGLK",1993-03-20,415.76,"M"
"BOGLK",1993-03-21,415.76,"M"
"BOGLK",1993-03-22,415.76,"M"
"BOGLK",1993-03-23,415.76,"M"
"BOGLK",1993-03-24,415.77,"M"
"BOGLK",1993-03-25,415.79,"M"
"BOGLK",1993-03-26,415.83,"M"
"BOGLK",1993-03-27,415.88,"M"
"BOGLK",1993-03-28,415.89,"M"
"BOGLK",1993-03-29,415.89,"M"
"BOGLK",1993-03-30,415.9,"M"
"BOGLK",1993-03-31,415.9,"M"
"BOGLK",1993-04-01,415.89,"M"
"BOGLK",1993-04-02,415.88,"M"
"BOGLK",1993-04-03,415.89,"M"
"BOGLK",1993-04-04,415.9,"M"
"BOGLK",1993-04-05,415.91,"M"
"BOGLK",1993-04-06,415.91,"M"
"BOGLK",1993-04-07,415.92,"M"
"BOGLK",1993-04-08,415.93,"M"
"BOGLK",1993-04-09,415.94,"M"
"BOGLK",1993-04-10,415.94,"M"
"BOGLK",1993-04-11,415.94,"M"
"BOGLK",1993-04-12,415.94,"M"
"BOGLK",1993-04-13,415.94,"M"
"BOGLK",1993-04-14,415.93,"M"
"BOGLK",1993-04-15,415.93,"M"
"BOGLK",1993-04-16,415.92,"M"
"BOGLK",1993-04-17,415.92,"M"
"BOGLK",1993-04-18,415.92,"M"
"BOGLK",1993-04-19,415.91,"M"
"BOGLK",1993-04-20,415.9,"M"
"BOGLK",1993-04-21,415.9,"M"
"BOGLK",1993-04-22,415.89,"M"
"BOGLK",1993-04-23,415.9,"M"
"BOGLK",1993-04-24,415.93,"M"
"BOGLK",1993-04-25,415.93,"M"
"BOGLK",1993-04-26,415.92,"M"
"BOGLK",1993-04-27,415.92,"M"
"BOGLK",1993-04-28,415.93,"M"
"BOGLK",1993-04-29,415.95,"M"
"BOGLK",1993-04-30,415.95,"M"
"BOGLK",1993-05-01,415.97,"M"
"BOGLK",1993-05-02,415.97,"M"
"BOGLK",1993-05-03,415.97,"M"
"BOGLK",1993-05-04,415.96,"M"
"BOGLK",1993-05-05,415.95,"M"
"BOGLK",1993-05-06,415.95,"M"
"BOGLK",1993-05-07,415.94,"M"
"BOGLK",1993-05-08,415.94,"M"
"BOGLK",1993-05-09,415.94,"M"
"BOGLK",1993-05-10,415.93,"M"
"BOGLK",1993-05-11,415.93,"M"
"BOGLK",1993-05-12,415.92,"M"
"BOGLK",1993-05-13,415.91,"M"
"BOGLK",1993-05-14,415.9,"M"
"BOGLK",1993-05-15,415.89,"M"
"BOGLK",1993-05-16,415.89,"M"
"BOGLK",1993-05-17,415.88,"M"
"BOGLK",1993-05-18,415.88,"M"
"BOGLK",1993-05-19,415.88,"M"
"BOGLK",1993-05-20,415.88,"M"
"BOGLK",1993-05-21,415.87,"M"
"BOGLK",1993-05-22,415.88,"M"
"BOGLK",1993-05-23,415.89,"M"
"BOGLK",1993-05-24,415.9,"M"
"BOGLK",1993-05-25,415.9,"M"
"BOGLK",1993-05-26,415.89,"M"
"BOGLK",1993-05-27,415.92,"M"
"BOGLK",1993-05-28,415.91,"M"
"BOGLK",1993-05-29,415.91,"M"
"BOGLK",1993-05-30,415.93,"M"
"BOGLK",1993-05-31,415.93,"M"
"BOGLK",1993-06-01,415.92,"M"
"BOGLK",1993-06-02,415.91,"M"
"BOGLK",1993-06-03,415.9,"M"
"BOGLK",1993-06-04,415.89,"M"
"BOGLK",1993-06-05,415.89,"M"
"BOGLK",1993-06-06,415.9,"M"
"BOGLK",1993-06-07,415.9,"M"
"BOGLK",1993-06-08,415.92,"M"
"BOGLK",1993-06-09,415.93,"M"
"BOGLK",1993-06-10,415.92,"M"
"BOGLK",1993-06-11,415.91,"M"
"BOGLK",1993-06-12,415.9,"M"
"BOGLK",1993-06-13,415.89,"M"
"BOGLK",1993-06-14,415.89,"M"
"BOGLK",1993-06-15,415.88,"M"
"BOGLK",1993-06-16,415.89,"M"
"BOGLK",1993-06-17,415.89,"M"
"BOGLK",1993-06-18,415.89,"M"
"BOGLK",1993-06-19,415.88,"M"
"BOGLK",1993-06-20,415.88,"M"
"BOGLK",1993-06-21,415.87,"M"
"BOGLK",1993-06-22,415.86,"M"
"BOGLK",1993-06-23,415.9,"M"
"BOGLK",1993-06-24,415.95,"M"
"BOGLK",1993-06-25,415.95,"M"
"BOGLK",1993-06-26,415.94,"M"
"BOGLK",1993-06-27,415.94,"M"
"BOGLK",1993-06-28,415.93,"M"
"BOGLK",1993-06-29,415.92,"M"
"BOGLK",1993-06-30,415.92,"M"
"BOGLK",1993-07-01,415.93,"M"
"BOGLK",1993-07-02,415.93,"M"
"BOGLK",1993-07-03,415.93,"M"
"BOGLK",1993-07-04,415.98,"M"
"BOGLK",1993-07-05,415.98,"M"
"BOGLK",1993-07-06,415.97,"M"
"BOGLK",1993-07-07,415.97,"M"
"BOGLK",1993-07-08,415.97,"M"
"BOGLK",1993-07-09,415.97,"M"
"BOGLK",1993-07-10,415.97,"M"
"BOGLK",1993-07-11,415.96,"M"
"BOGLK",1993-07-12,415.96,"M"
"BOGLK",1993-07-13,415.95,"M"
"BOGLK",1993-07-14,415.95,"M"
"BOGLK",1993-07-15,415.94,"M"
"BOGLK",1993-07-16,416.03,"M"
"BOGLK",1993-07-17,416.02,"M"
"BOGLK",1993-07-18,416.02,"M"
"BOGLK",1993-07-19,416.01,"M"
"BOGLK",1993-07-20,416.01,"M"
"BOGLK",1993-07-21,416,"M"
"BOGLK",1993-07-22,415.99,"M"
"BOGLK",1993-07-23,415.98,"M"
"BOGLK",1993-07-24,415.98,"M"
"BOGLK",1993-07-25,416.01,"M"
"BOGLK",1993-07-26,416.02,"M"
"BOGLK",1993-07-27,416.02,"M"
"BOGLK",1993-07-28,416.02,"M"
"BOGLK",1993-07-29,416.01,"M"
"BOGLK",1993-07-30,416,"M"
"BOGLK",1993-07-31,416,"M"
"BOGLK",1993-08-01,415.99,"M"
"BOGLK",1993-08-02,415.98,"M"
"BOGLK",1993-08-03,415.98,"M"
"BOGLK",1993-08-04,415.99,"M"
"BOGLK",1993-08-05,415.99,"M"
"BOGLK",1993-08-06,415.99,"M"
"BOGLK",1993-08-07,415.99,"M"
"BOGLK",1993-08-08,415.98,"M"
"BOGLK",1993-08-09,415.99,"M"
"BOGLK",1993-08-10,415.98,"M"
"BOGLK",1993-08-11,415.97,"M"
"BOGLK",1993-08-12,415.97,"M"
"BOGLK",1993-08-13,415.96,"M"
"BOGLK",1993-08-14,415.96,"M"
"BOGLK",1993-08-15,415.95,"M"
"BOGLK",1993-08-16,415.95,"M"
"BOGLK",1993-08-17,415.95,"M"
"BOGLK",1993-08-18,415.94,"M"
"BOGLK",1993-08-19,415.94,"M"
"BOGLK",1993-08-20,415.93,"M"
"BOGLK",1993-08-21,415.93,"M"
"BOGLK",1993-08-22,415.95,"M"
"BOGLK",1993-08-23,415.95,"M"
"BOGLK",1993-08-24,415.94,"M"
"BOGLK",1993-08-25,415.94,"M"
"BOGLK",1993-08-26,415.94,"M"
"BOGLK",1993-08-27,415.94,"M"
"BOGLK",1993-08-28,415.94,"M"
"BOGLK",1993-08-29,415.93,"M"
"BOGLK",1993-08-30,415.94,"M"
"BOGLK",1993-08-31,415.96,"M"
"BOGLK",1993-09-01,415.96,"M"
"BOGLK",1993-09-02,415.97,"M"
"BOGLK",1993-09-03,415.97,"M"
"BOGLK",1993-09-04,415.97,"M"
"BOGLK",1993-09-05,415.96,"M"
"BOGLK",1993-09-06,415.96,"M"
"BOGLK",1993-09-07,415.95,"M"
"BOGLK",1993-09-08,415.97,"M"
"BOGLK",1993-09-09,415.97,"M"
"BOGLK",1993-09-10,415.97,"M"
"BOGLK",1993-09-11,415.96,"M"
"BOGLK",1993-09-12,415.96,"M"
"BOGLK",1993-09-13,415.98,"M"
"BOGLK",1993-09-14,415.98,"M"
"BOGLK",1993-09-15,415.98,"M"
"BOGLK",1993-09-16,415.97,"M"
"BOGLK",1993-09-17,415.97,"M"
"BOGLK",1993-09-18,415.96,"M"
"BOGLK",1993-09-19,415.96,"M"
"BOGLK",1993-09-20,415.96,"M"
"BOGLK",1993-09-21,415.96,"M"
"BOGLK",1993-09-22,415.97,"M"
"BOGLK",1993-09-23,415.96,"M"
"BOGLK",1993-09-24,415.96,"M"
"BOGLK",1993-09-25,415.95,"M"
"BOGLK",1993-09-26,415.95,"M"
"BOGLK",1993-09-27,415.95,"M"
"BOGLK",1993-09-28,415.96,"M"
"BOGLK",1993-09-29,415.96,"M"
"BOGLK",1993-09-30,415.95,"M"
"BOGLK",1993-10-01,415.95,"M"
"BOGLK",1993-10-02,415.95,"M"
"BOGLK",1993-10-03,415.95,"M"
"BOGLK",1993-10-04,415.95,"M"
"BOGLK",1993-10-05,415.94,"M"
"BOGLK",1993-10-06,415.94,"M"
"BOGLK",1993-10-07,415.94,"M"
"BOGLK",1993-10-08,415.94,"M"
"BOGLK",1993-10-09,415.93,"M"
"BOGLK",1993-10-10,415.93,"M"
"BOGLK",1993-10-11,415.92,"M"
"BOGLK",1993-10-12,415.91,"M"
"BOGLK",1993-10-13,415.91,"M"
"BOGLK",1993-10-14,415.91,"M"
"BOGLK",1993-10-15,415.91,"M"
"BOGLK",1993-10-16,415.91,"M"
"BOGLK",1993-10-17,415.91,"M"
"BOGLK",1993-10-18,415.91,"M"
"BOGLK",1993-10-19,415.91,"M"
"BOGLK",1993-10-20,415.93,"M"
"BOGLK",1993-10-21,415.93,"M"
"BOGLK",1993-10-22,415.92,"M"
"BOGLK",1993-10-23,415.92,"M"
"BOGLK",1993-10-24,415.92,"M"
"BOGLK",1993-10-25,415.92,"M"
"BOGLK",1993-10-26,415.92,"M"
"BOGLK",1993-10-27,415.92,"M"
"BOGLK",1993-10-28,415.92,"M"
"BOGLK",1993-10-29,415.92,"M"
"BOGLK",1993-10-30,415.92,"M"
"BOGLK",1993-10-31,415.92,"M"
"BOGLK",1993-11-01,415.91,"M"
"BOGLK",1993-11-02,415.91,"M"
"BOGLK",1993-11-03,415.91,"M"
"BOGLK",1993-11-04,415.93,"M"
"BOGLK",1993-11-05,415.93,"M"
"BOGLK",1993-11-06,415.93,"M"
"BOGLK",1993-11-07,415.93,"M"
"BOGLK",1993-11-08,415.92,"M"
"BOGLK",1993-11-09,415.92,"M"
"BOGLK",1993-11-10,415.93,"M"
"BOGLK",1993-11-11,415.93,"M"
"BOGLK",1993-11-12,415.93,"M"
"BOGLK",1993-11-13,415.93,"M"
"BOGLK",1993-11-14,415.93,"M"
"BOGLK",1993-11-15,415.93,"M"
"BOGLK",1993-11-16,415.93,"M"
"BOGLK",1993-11-17,415.93,"M"
"BOGLK",1993-11-18,415.93,"M"
"BOGLK",1993-11-19,415.93,"M"
"BOGLK",1993-11-20,415.93,"M"
"BOGLK",1993-11-21,415.93,"M"
"BOGLK",1993-11-22,415.92,"M"
"BOGLK",1993-11-23,415.92,"M"
"BOGLK",1993-11-24,415.92,"M"
"BOGLK",1993-11-25,415.92,"M"
"BOGLK",1993-11-26,415.92,"M"
"BOGLK",1993-11-27,415.92,"M"
"BOGLK",1993-11-28,415.92,"M"
"BOGLK",1993-11-29,415.92,"M"
"BOGLK",1993-11-30,415.92,"M"
"BOGLK",1993-12-01,415.93,"M"
"BOGLK",1993-12-02,415.93,"M"
"BOGLK",1993-12-03,415.93,"M"
"BOGLK",1993-12-04,415.93,"M"
"BOGLK",1993-12-05,415.93,"M"
"BOGLK",1993-12-06,415.93,"M"
"BOGLK",1993-12-07,415.93,"M"
"BOGLK",1993-12-08,415.93,"M"
"BOGLK",1993-12-09,415.93,"M"
"BOGLK",1993-12-10,415.93,"M"
"BOGLK",1993-12-11,415.93,"M"
"BOGLK",1993-12-12,415.93,"M"
"BOGLK",1993-12-13,415.93,"M"
"BOGLK",1993-12-14,415.93,"M"
"BOGLK",1993-12-15,415.93,"M"
"BOGLK",1993-12-16,415.93,"M"
"BOGLK",1993-12-17,415.93,"M"
"BOGLK",1993-12-18,415.93,"M"
"BOGLK",1993-12-19,415.93,"M"
"BOGLK",1993-12-20,415.93,"M"
"BOGLK",1993-12-21,415.93,"M"
"BOGLK",1993-12-22,415.93,"M"
"BOGLK",1993-12-23,415.93,"M"
"BOGLK",1993-12-24,415.93,"M"
"BOGLK",1993-12-25,415.93,"M"
"BOGLK",1993-12-26,415.93,"M"
"BOGLK",1993-12-27,415.92,"M"
"BOGLK",1993-12-28,415.92,"M"
"BOGLK",1993-12-29,415.92,"M"
"BOGLK",1993-12-30,415.92,"M"
"BOGLK",1993-12-31,415.92,"M"
"BOGLK",1994-01-01,415.92,"M"
"BOGLK",1994-01-02,415.92,"M"
"BOGLK",1994-01-03,415.91,"M"
"BOGLK",1994-01-04,415.91,"M"
"BOGLK",1994-01-05,415.91,"M"
"BOGLK",1994-01-06,415.91,"M"
"BOGLK",1994-01-07,415.91,"M"
"BOGLK",1994-01-08,415.91,"M"
